record_group,sample_type,concentration_molar,concentration_label,instrument,raman_shift_cm-1,intensity_mean,intensity_sd,n_replicates,cv_percent
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,457.0978776,21271.851665038099,15232.050817394354,3,71.606605091315984
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,462.02757270000001,20884.038127535881,15111.644628513119,3,72.359782797888187
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,466.9497361,20318.264785899937,14772.432160341332,3,72.705185782364694
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,471.86438020000003,19949.329568828314,14688.616069928059,3,73.629622585811873
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,476.77151759999998,19515.126755450397,14231.632056812075,3,72.926157411902594
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,481.6711608,19127.653662826626,13688.942825860631,3,71.566241563983439
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,486.56332209999999,18759.167507449831,13252.937423686648,3,70.647790838391458
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,491.448014,18206.422964315232,13029.921135479131,3,71.567716299999745
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,496.3252488,17594.649622714194,12895.261091044291,3,73.290809237808716
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,501.19503900000001,16999.77679641993,12614.031724464277,3,74.201160847716125
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,506.05739690000001,16311.243523010211,12200.129832862447,3,74.795829120273808
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,510.91233490000002,15843.824604879415,12087.308598230427,3,76.290345921324487
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,515.75986509999996,15434.188690610574,11991.355462526561,3,77.693461592973335
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,520.60000000000002,14789.83058662749,11543.892347223646,3,78.052904525230176
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,525.43275180000001,14253.513714018036,11242.717703089689,3,78.876815420135372
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,530.25813270000003,13757.555384383115,10995.364268468178,3,79.922369645333674
