duplicate_group,sha256,copies,source,relative_path
58,18a7cd7b7f8d69ac426ed756fbe48ad645594e15bcb3c40c5abd6345ba51d422,2,master_portable,Precision y exactitud/10-09-24/Sustrato AAG/AAB_4 ATP_Sig_750_5_5_L_S2.csv
59,18ccbae68bf13ba54984da126d47c50dcb4c7c062b865338bdca7f04ddc6180a,4,master_benchtop,24-10-21/Measures/Analitos elegidos/Artificial Sweat/Baseline Corrected/GOAAB_AS_S2_C1_M1_1_wb.csv
59,18ccbae68bf13ba54984da126d47c50dcb4c7c062b865338bdca7f04ddc6180a,4,master_benchtop,24-10-21/Measures/Analitos elegidos/Blanks/GOAAB/Baseline Corrected/GOAAB_Blank_S2_C1_M1_2_wb.csv
59,18ccbae68bf13ba54984da126d47c50dcb4c7c062b865338bdca7f04ddc6180a,4,master_benchtop,24-10-21/Measures/Artificial Sweat/Baseline Corrected/GOAAB_AS_S2_C1_M1_1_wb.csv
59,18ccbae68bf13ba54984da126d47c50dcb4c7c062b865338bdca7f04ddc6180a,4,master_benchtop,24-10-21/Measures/Blanks/GOAAB/Baseline Corrected/GOAAB_Blank_S2_C1_M1_2_wb.csv
60,190f9b84a5a1f421d2a8fe256c9f3c18e7b42b9b76b75855791f10d3fb6e3e96,2,master_benchtop,24-10-21/Measures/Analitos elegidos/Artificial Sweat/Normalized Spectra WBS/GOAAB_AS_S2_C1_M1_wb_s_n.csv
60,190f9b84a5a1f421d2a8fe256c9f3c18e7b42b9b76b75855791f10d3fb6e3e96,2,master_benchtop,24-10-21/Measures/Artificial Sweat/Normalized Spectra WBS/GOAAB_AS_S2_C1_M1_wb_s_n.csv
61,196aa29d8f45b9c771c428813aad7fd704905be51ccfecc64f5ab4e87920af82,2,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-13M_750_5_5_L_S2.csv
61,196aa29d8f45b9c771c428813aad7fd704905be51ccfecc64f5ab4e87920af82,2,master_portable,Test 4-ATP/Elegidos/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-13M_750_5_5_L_S2.csv
62,1a43e07ab3a1fb818642fc42a367051fca4a4c3cf839a6bda6350b2d73e9d6d9,2,master_portable,Test 4-ATP/03-07-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-13M_750_5_5_M_S2.csv
62,1a43e07ab3a1fb818642fc42a367051fca4a4c3cf839a6bda6350b2d73e9d6d9,2,master_portable,Test 4-ATP/Elegidos/03-07-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-13M_750_5_5_M_S2.csv
63,1a484968f4ae4ce9974bc27b327edc3cbf59fb85f30212c94f3e21696e66130a,2,curated,Raman_spectra_data/Blind samples/Processed spectra/blank_rep3_acc1_blank_subtracted_processed.csv
63,1a484968f4ae4ce9974bc27b327edc3cbf59fb85f30212c94f3e21696e66130a,2,curated,Raman_spectra_data/Calibration curve/Processed spectra/blank_rep3_acc1_blank_subtracted_processed.csv
64,1a88386b142675201403a3d51f081d34731442df987c591abce071ef7e063292,2,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-8M_750_5_5_H_S3.csv
64,1a88386b142675201403a3d51f081d34731442df987c591abce071ef7e063292,2,master_portable,Test 4-ATP/Elegidos/24-09-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-8M_750_5_5_H_S3.csv
65,1a976067634b2ffd908a6158788b0f5760a71010401ebc084115ba97875d1185,2,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_10fM_rep1_acc1.csv
65,1a976067634b2ffd908a6158788b0f5760a71010401ebc084115ba97875d1185,2,curated,Raman_spectra_data/Stability/03_07_24/4ATP_10fM_rep3_acc1.csv
66,1ac99784ded53519225b276273e2766b299c4586adf76dd608b7732994a3b3ae,2,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-10M_750_5_5_H_S2.csv
66,1ac99784ded53519225b276273e2766b299c4586adf76dd608b7732994a3b3ae,2,master_portable,Test 4-ATP/Elegidos/24-09-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-10M_750_5_5_H_S2.csv
67,1b939f505b48344182f65cea6eaea4a11d110bb680730a4b6eaa2dc49cac027b,8,curated,Raman_spectra_data/Blind samples/Original spectra/blank_rep2_acc5.csv
67,1b939f505b48344182f65cea6eaea4a11d110bb680730a4b6eaa2dc49cac027b,8,curated,Raman_spectra_data/Calibration curve/Original spectra/blank_rep2_acc5.csv
67,1b939f505b48344182f65cea6eaea4a11d110bb680730a4b6eaa2dc49cac027b,8,curated,Raman_spectra_data/Optimisation/500_5_5_L/blank_rep2_acc5.csv
67,1b939f505b48344182f65cea6eaea4a11d110bb680730a4b6eaa2dc49cac027b,8,curated,Raman_spectra_data/Optimisation/750_5_5_H/blank_rep2_acc5.csv
67,1b939f505b48344182f65cea6eaea4a11d110bb680730a4b6eaa2dc49cac027b,8,curated,Raman_spectra_data/Optimisation/750_5_5_M/blank_rep2_acc5.csv
67,1b939f505b48344182f65cea6eaea4a11d110bb680730a4b6eaa2dc49cac027b,8,curated,Raman_spectra_data/Stability/03_07_24/blank_rep2_acc5.csv
67,1b939f505b48344182f65cea6eaea4a11d110bb680730a4b6eaa2dc49cac027b,8,curated,Raman_spectra_data/Stability/19_05_24/blank_rep2_acc5.csv
67,1b939f505b48344182f65cea6eaea4a11d110bb680730a4b6eaa2dc49cac027b,8,curated,Raman_spectra_data/Stability/24_09_24/blank_rep2_acc5.csv
68,1c1d2116bd5e6f08f0e712aa079b61f8882c206247d89565177f8c86123a1409,2,curated,Raman_spectra_data/Stability/19_05_24/4ATP_1mM_rep1_acc5.csv
68,1c1d2116bd5e6f08f0e712aa079b61f8882c206247d89565177f8c86123a1409,2,curated,Raman_spectra_data/Stability/24_09_24/4ATP_10pM_rep1_acc5.csv
69,1c23c07733b4abda46ecdf50a3b02a59ccfe70e04a5fa694da8f6f355e38fa77,3,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_100fM_rep1_acc4.csv
69,1c23c07733b4abda46ecdf50a3b02a59ccfe70e04a5fa694da8f6f355e38fa77,3,curated,Raman_spectra_data/Stability/03_07_24/4ATP_100fM_rep1_acc4.csv
69,1c23c07733b4abda46ecdf50a3b02a59ccfe70e04a5fa694da8f6f355e38fa77,3,curated,Raman_spectra_data/Stability/19_05_24/4ATP_10fM_rep1_acc4.csv
70,1c5ca7c6e114aa83f6461a63876668cb4eacec0e12ecebba26aedc0166fcaf39,2,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_1fM_rep2_acc5.csv
70,1c5ca7c6e114aa83f6461a63876668cb4eacec0e12ecebba26aedc0166fcaf39,2,curated,Raman_spectra_data/Stability/03_07_24/4ATP_1fM_rep1_acc5.csv
71,1c708406fc1634a99521f1bde664407f104c4716e3b0c07825e5e92b4d2eab2b,2,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-9M_750_5_5_M_S3.csv
71,1c708406fc1634a99521f1bde664407f104c4716e3b0c07825e5e92b4d2eab2b,2,master_portable,Test 4-ATP/Elegidos/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-9M_750_5_5_M_S3.csv
72,1caec026244700719b23d77b5787ce31c7f36923880baa11cb10e958c3a31da2,3,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_100fM_rep3_acc4.csv
72,1caec026244700719b23d77b5787ce31c7f36923880baa11cb10e958c3a31da2,3,curated,Raman_spectra_data/Stability/03_07_24/4ATP_100fM_rep3_acc4.csv
72,1caec026244700719b23d77b5787ce31c7f36923880baa11cb10e958c3a31da2,3,curated,Raman_spectra_data/Stability/19_05_24/4ATP_10fM_rep3_acc4.csv
73,1cbd3d3287e2cf868cfecf1f1674a09e4dc3245844fd14660b6b6a19e8f0c0bf,2,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-11M_750_5_5_H_S3.csv
73,1cbd3d3287e2cf868cfecf1f1674a09e4dc3245844fd14660b6b6a19e8f0c0bf,2,master_portable,Test 4-ATP/Elegidos/24-09-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-11M_750_5_5_H_S3.csv
74,1cbd5ba3d294e04c586fd0b1dde9afb487a3739f58dee71034cfe8e709efe5a4,2,master_portable,Test 4-ATP/03-07-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-14M_750_5_5_M_S3.csv
74,1cbd5ba3d294e04c586fd0b1dde9afb487a3739f58dee71034cfe8e709efe5a4,2,master_portable,Test 4-ATP/Elegidos/03-07-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-14M_750_5_5_M_S3.csv
75,1d121d1eed32286f7c4353476a4d5860885723d4d4ad3cd944e561d7cfa5a11b,3,curated,Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-5M_750_5_5_L_S2.csv
75,1d121d1eed32286f7c4353476a4d5860885723d4d4ad3cd944e561d7cfa5a11b,3,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-5M_750_5_5_L_S2.csv
75,1d121d1eed32286f7c4353476a4d5860885723d4d4ad3cd944e561d7cfa5a11b,3,master_portable,Test 4-ATP/Elegidos/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-5M_750_5_5_L_S2.csv
76,1d47a9469ef2bbc658ac1d421ded7b77d0d69887bb0f765cd42d19ab7f7da2d3,3,curated,Raman_spectra_data/Proof of concept/Portable Raman/Original spectra/AA_HS_V1S1_H.csv
76,1d47a9469ef2bbc658ac1d421ded7b77d0d69887bb0f765cd42d19ab7f7da2d3,3,master_portable,Test HS/23-10-24/Human Sweat/AuAgBC/AA_HS_V2S1_H.csv
76,1d47a9469ef2bbc658ac1d421ded7b77d0d69887bb0f765cd42d19ab7f7da2d3,3,master_portable,Test HS/Elegidos/23-10-24/Human Sweat/AA_HS_V2S1_H.csv
77,1d7ce27e46c5898e183428a62bc9d20484e2d191635c2f00225caf9cf6960094,2,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_100uM_rep1_acc2.csv
77,1d7ce27e46c5898e183428a62bc9d20484e2d191635c2f00225caf9cf6960094,2,curated,Raman_spectra_data/Stability/19_05_24/4ATP_10uM_rep1_acc2.csv
78,1da4c5505dd6c36f963eb93593157c59fa7a63ec09af18529b57a78b31d8409f,2,master_portable,Test AS   4-ATP/25-07-24/4 ATP   AS/750_5_5_M/AAB_AS_4 ATP_10^-4M_750_5_5_M_S1.csv
78,1da4c5505dd6c36f963eb93593157c59fa7a63ec09af18529b57a78b31d8409f,2,master_portable,Test AS   4-ATP/Elegidos/25-07-24/4 ATP   AS/750_5_5_M/AAB_AS_4 ATP_10^-4M_750_5_5_M_S1.csv
79,1de9749993a8c14cac6fadc9a239f96c73347db2546ec68673c0865fb32703c6,2,master_portable,Test AS   4-ATP/25-07-24/4 ATP   AS/750_5_5_M/AAB_AS_4 ATP_10^-7M_750_5_5_M_S1.csv
79,1de9749993a8c14cac6fadc9a239f96c73347db2546ec68673c0865fb32703c6,2,master_portable,Test AS   4-ATP/Elegidos/25-07-24/4 ATP   AS/750_5_5_M/AAB_AS_4 ATP_10^-7M_750_5_5_M_S1.csv
80,1e098c73db7c6901db3a804515eacbb720a6fcad17a4b955070095d67100178e,3,curated,Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-3M_750_5_5_L_S3.csv
80,1e098c73db7c6901db3a804515eacbb720a6fcad17a4b955070095d67100178e,3,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-3M_750_5_5_L_S3.csv
80,1e098c73db7c6901db3a804515eacbb720a6fcad17a4b955070095d67100178e,3,master_portable,Test 4-ATP/Elegidos/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-3M_750_5_5_L_S3.csv
81,1ef16b7ad5f760b66ca597962c08b5b6b6bb731332dc79faf176eaf3cf241482,2,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-11M_750_5_5_M_S3.csv
81,1ef16b7ad5f760b66ca597962c08b5b6b6bb731332dc79faf176eaf3cf241482,2,master_portable,Test 4-ATP/Elegidos/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-11M_750_5_5_M_S3.csv
82,1fbd6f535b8950c4ed969e028a48d8fbc296dc6d69b0df396a15f989bbd5e63d,3,curated,Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-6M_750_5_5_L_S1.csv
82,1fbd6f535b8950c4ed969e028a48d8fbc296dc6d69b0df396a15f989bbd5e63d,3,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-6M_750_5_5_L_S1.csv
82,1fbd6f535b8950c4ed969e028a48d8fbc296dc6d69b0df396a15f989bbd5e63d,3,master_portable,Test 4-ATP/Elegidos/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-6M_750_5_5_L_S1.csv
83,202a274ca02bd6ec39e5de88b51e01285a5dfafb5a088705d67c7f68dc7604d3,2,curated,Raman_spectra_data/Blind samples/Processed spectra/blank_rep2_acc3_blank_subtracted_processed.csv
83,202a274ca02bd6ec39e5de88b51e01285a5dfafb5a088705d67c7f68dc7604d3,2,curated,Raman_spectra_data/Calibration curve/Processed spectra/blank_rep2_acc3_blank_subtracted_processed.csv
84,20660be20b6153a2e659596045537949ac3ecd447aa4e40d3c513dee4a79167d,2,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_1fM_rep2_acc3.csv
84,20660be20b6153a2e659596045537949ac3ecd447aa4e40d3c513dee4a79167d,2,curated,Raman_spectra_data/Stability/03_07_24/4ATP_1fM_rep1_acc3.csv
85,20e47a642b608c97189b7ed1c03c6be376a9e331fd6f45c76cf1cc2c6fc36d13,2,master_benchtop,24-10-21/Measures/Analitos elegidos/Blanks/GOAAB/Baseline Corrected/GOAAB_Blank_S1_C1_1_wb.csv
85,20e47a642b608c97189b7ed1c03c6be376a9e331fd6f45c76cf1cc2c6fc36d13,2,master_benchtop,24-10-21/Measures/Blanks/GOAAB/Baseline Corrected/GOAAB_Blank_S1_C1_1_wb.csv
86,21070cbe279fa2ff4d33d7f4168ad5ece59995fc139ee3dac47dd7ed10144cae,2,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_10uM_rep1_acc3.csv
86,21070cbe279fa2ff4d33d7f4168ad5ece59995fc139ee3dac47dd7ed10144cae,2,curated,Raman_spectra_data/Stability/03_07_24/4ATP_10uM_rep3_acc3.csv
87,228bdcbcb47d42bd25daf222f43dcc62849c270e77669d2d5159415dc306c856,2,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-15M_750_5_5_M_S3.csv
87,228bdcbcb47d42bd25daf222f43dcc62849c270e77669d2d5159415dc306c856,2,master_portable,Test 4-ATP/Elegidos/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-15M_750_5_5_M_S3.csv
88,229359735e7782a8b935c932cb6c789c395cf9cb61459342861dc3d726cf01bf,2,master_portable,Test AS   4-ATP/25-07-24/4 ATP   AS/750_5_5_H/AAB_AS_4 ATP_10^-5M_750_5_5_H_S3.csv
88,229359735e7782a8b935c932cb6c789c395cf9cb61459342861dc3d726cf01bf,2,master_portable,Test AS   4-ATP/Elegidos/25-07-24/4 ATP   AS/750_5_5_H/AAB_AS_4 ATP_10^-5M_750_5_5_H_S3.csv
89,22bda5c5b2ec830207028ec2b5d047a0a8067ffd720a63d5b027ad406e5ebe13,2,master_portable,Precision y exactitud/10-09-24/Elegidos/Sustrato GOAAG/GOAAB_4 ATP_y_750_5_5_L_S1.csv
89,22bda5c5b2ec830207028ec2b5d047a0a8067ffd720a63d5b027ad406e5ebe13,2,master_portable,Precision y exactitud/10-09-24/Sustrato GOAAG/GOAAB_4 ATP_y_750_5_5_L_S1.csv
90,22d19e047193210d0279b0240cd67b69c32788b6ea657ba7693cf64f13f354ea,2,master_portable,Test AS   4-ATP/13-09-24/4ATP AS/750_5_5_L/AAB_AS_4 ATP_10^-4M_750_5_5_L_S1.csv
90,22d19e047193210d0279b0240cd67b69c32788b6ea657ba7693cf64f13f354ea,2,master_portable,Test AS   4-ATP/Elegidos/13-09-24/4ATP AS/750_5_5_L/AAB_AS_4 ATP_10^-4M_750_5_5_L_S1.csv
91,22d5ef68086ca0c780f15bf0f65286b00de0c4b923df065d90ea06182c7b1eff,2,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_1pM_rep2_acc2.csv
91,22d5ef68086ca0c780f15bf0f65286b00de0c4b923df065d90ea06182c7b1eff,2,curated,Raman_spectra_data/Stability/03_07_24/4ATP_1pM_rep2_acc2.csv
92,2477c3177ae1827d0c6d6b20ced5d6098773b68ba24556cb26d509ae325845ab,2,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-6M_750_5_5_H_S3.csv
92,2477c3177ae1827d0c6d6b20ced5d6098773b68ba24556cb26d509ae325845ab,2,master_portable,Test 4-ATP/Elegidos/24-09-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-6M_750_5_5_H_S3.csv
93,2480a972ad1846dfbe0f968906cbe47a60850a4f375e5d3b4374303c288aefb5,5,curated,Raman_spectra_data/Optimisation/500_5_5_L/Processed Spectra/blank_rep2_acc1_blank_subtracted_processed.csv
93,2480a972ad1846dfbe0f968906cbe47a60850a4f375e5d3b4374303c288aefb5,5,curated,Raman_spectra_data/Optimisation/750_5_5_H/Processed Spectra/blank_rep2_acc1_blank_subtracted_processed.csv
93,2480a972ad1846dfbe0f968906cbe47a60850a4f375e5d3b4374303c288aefb5,5,curated,Raman_spectra_data/Stability/03_07_24/Processed Spectra/blank_rep2_acc1_blank_subtracted_processed.csv
93,2480a972ad1846dfbe0f968906cbe47a60850a4f375e5d3b4374303c288aefb5,5,curated,Raman_spectra_data/Stability/19_05_24/Processed Spectra/blank_rep2_acc1_blank_subtracted_processed.csv
93,2480a972ad1846dfbe0f968906cbe47a60850a4f375e5d3b4374303c288aefb5,5,curated,Raman_spectra_data/Stability/24_09_24/Processed Spectra/blank_rep2_acc1_blank_subtracted_processed.csv
94,24a41b41860a6c27fcffda92ae0d98926b3950523b4cd004895fd7b892524f93,2,master_portable,Test 4-ATP/03-07-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-11M_750_5_5_M_S1.csv
94,24a41b41860a6c27fcffda92ae0d98926b3950523b4cd004895fd7b892524f93,2,master_portable,Test 4-ATP/Elegidos/03-07-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-11M_750_5_5_M_S1.csv
95,24e7c57c630b439c71c05066ecbb1763050fb591d5858a3a75eb15b011220abe,2,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-12M_750_5_5_L_S1.csv
95,24e7c57c630b439c71c05066ecbb1763050fb591d5858a3a75eb15b011220abe,2,master_portable,Test 4-ATP/Elegidos/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-12M_750_5_5_L_S1.csv
96,24fa5416c0ee17cf7e24e8f93b73d85a05cbcca3595c29bd55bd3bf086255c50,2,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_10nM_rep2_acc3.csv
96,24fa5416c0ee17cf7e24e8f93b73d85a05cbcca3595c29bd55bd3bf086255c50,2,curated,Raman_spectra_data/Stability/03_07_24/4ATP_10nM_rep2_acc3.csv
97,254f54e403e2ecf3057badcdcf94ad92e1503fec8d62c797e2525f6b113dd3a5,3,curated,Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-4M_750_5_5_L_S1.csv
97,254f54e403e2ecf3057badcdcf94ad92e1503fec8d62c797e2525f6b113dd3a5,3,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-4M_750_5_5_L_S1.csv
97,254f54e403e2ecf3057badcdcf94ad92e1503fec8d62c797e2525f6b113dd3a5,3,master_portable,Test 4-ATP/Elegidos/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-4M_750_5_5_L_S1.csv
98,25b41d3bb1203a16bcfca401215729374491f76ada01db2f348b2ead1762f4a1,2,curated,Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-7M_750_5_5_L_S3.csv
98,25b41d3bb1203a16bcfca401215729374491f76ada01db2f348b2ead1762f4a1,2,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-7M_750_5_5_L_S3.csv
99,2655d42ed83d77320dfba1920acede7638c49cc40e272ae26503d4fba455515d,2,master_portable,Test HS/30-09-24/Blank/BC Blank_750_5_5_H.csv
99,2655d42ed83d77320dfba1920acede7638c49cc40e272ae26503d4fba455515d,2,master_portable,Test HS/Elegidos/30-09-24/Blank/BC Blank_750_5_5_H.csv
100,26bd5be712361188c2817150858f132723994291ff6997531bce70ff86a34496,2,master_portable,Test 4-ATP/03-07-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-9M_750_5_5_M_S1.csv
100,26bd5be712361188c2817150858f132723994291ff6997531bce70ff86a34496,2,master_portable,Test 4-ATP/Elegidos/03-07-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-9M_750_5_5_M_S1.csv
101,27f5181486eea3d07e5244afc81795a321f19f76fef0bb9d5efc3e4151cc7098,2,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-13M_750_5_5_L_S3.csv
101,27f5181486eea3d07e5244afc81795a321f19f76fef0bb9d5efc3e4151cc7098,2,master_portable,Test 4-ATP/Elegidos/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-13M_750_5_5_L_S3.csv
102,280639b0dfbb2904757141171a737caf421df80aed14f37b884100bb5a1749b0,2,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-15M_750_5_5_H_S3.csv
102,280639b0dfbb2904757141171a737caf421df80aed14f37b884100bb5a1749b0,2,master_portable,Test 4-ATP/Elegidos/24-09-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-15M_750_5_5_H_S3.csv
103,280b1880c233ac83f84c1918499f8e7c03326cd416560dfb4ee3d8f0165eeaee,2,master_portable,Precision y exactitud/10-09-24/Elegidos/Sustrato AAG/AAB_4 ATP_B_750_5_5_L_S1.csv
103,280b1880c233ac83f84c1918499f8e7c03326cd416560dfb4ee3d8f0165eeaee,2,master_portable,Precision y exactitud/10-09-24/Sustrato AAG/AAB_4 ATP_B_750_5_5_L_S1.csv
104,2940122e6477a4c289e0af2816595762c85233e8df860653727241afd91194ec,2,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-15M_750_5_5_L_S1.csv
104,2940122e6477a4c289e0af2816595762c85233e8df860653727241afd91194ec,2,master_portable,Test 4-ATP/Elegidos/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-15M_750_5_5_L_S1.csv
105,29cfe4801caee2c2b1e48e30a852d9dc0e4e99473491a5e605b29ff63f8e28ae,2,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-6M_750_5_5_M_S1.csv
105,29cfe4801caee2c2b1e48e30a852d9dc0e4e99473491a5e605b29ff63f8e28ae,2,master_portable,Test 4-ATP/Elegidos/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-6M_750_5_5_M_S1.csv
106,2ac4d68a98f07dd290bcbd46c878be8ffe4ffad8bcc272f98f870008118f04d7,2,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_100uM_rep1_acc5.csv
106,2ac4d68a98f07dd290bcbd46c878be8ffe4ffad8bcc272f98f870008118f04d7,2,curated,Raman_spectra_data/Stability/19_05_24/4ATP_10uM_rep1_acc5.csv
107,2afc1f04ea993a14de0d5b66536b3a2780a472b08b4c743e32033ea20285094a,2,master_portable,Test 4-ATP/03-07-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-14M_750_5_5_M_S2.csv
107,2afc1f04ea993a14de0d5b66536b3a2780a472b08b4c743e32033ea20285094a,2,master_portable,Test 4-ATP/Elegidos/03-07-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-14M_750_5_5_M_S2.csv
108,2bf4a47d1fb36003792351a3c7a88fc7454daa6bfc0107b1ca13f646c31af87f,3,curated,Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-9M_750_5_5_L_S3.csv
108,2bf4a47d1fb36003792351a3c7a88fc7454daa6bfc0107b1ca13f646c31af87f,3,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-9M_750_5_5_L_S3.csv
108,2bf4a47d1fb36003792351a3c7a88fc7454daa6bfc0107b1ca13f646c31af87f,3,master_portable,Test 4-ATP/Elegidos/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-9M_750_5_5_L_S3.csv
109,2c7f15a3df5adba2a3a9b16db670d3d8259d395b717b3a9075ac1b38ee6ade7f,2,curated,Raman_spectra_data/Stability/19_05_24/4ATP_1mM_rep1_acc3.csv
109,2c7f15a3df5adba2a3a9b16db670d3d8259d395b717b3a9075ac1b38ee6ade7f,2,curated,Raman_spectra_data/Stability/24_09_24/4ATP_10pM_rep1_acc3.csv
110,2ccfdf8835225ad66b184600ca65db180ec476f422fe8851fc16543e05479a40,2,master_portable,Test 4-ATP/18-09-24/GOAABC/750_5_5_L/GOAAB_4 ATP_10^-5M_750_5_5_L_S1.csv
110,2ccfdf8835225ad66b184600ca65db180ec476f422fe8851fc16543e05479a40,2,master_portable,Test 4-ATP/Elegidos/18-09-24/GOAABC/750_5_5_L/GOAAB_4 ATP_10^-5M_750_5_5_L_S1.csv
111,2cff5f2ce87307ebd52dcf8765c4e09ccd58c70e350b02dc233855dcf3252f63,2,master_portable,Precision y exactitud/10-09-24/Elegidos/Sustrato GOAAG/GOAAB_4 ATP_SIG_750_5_5_L_S3.csv
111,2cff5f2ce87307ebd52dcf8765c4e09ccd58c70e350b02dc233855dcf3252f63,2,master_portable,Precision y exactitud/10-09-24/Sustrato GOAAG/GOAAB_4 ATP_SIG_750_5_5_L_S3.csv
112,2dc4e07a6399368bbd75fb30f45ec7f99fdd6a1283f99e0d89182689377d7411,3,curated,Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-3M_750_5_5_L_S2.csv
112,2dc4e07a6399368bbd75fb30f45ec7f99fdd6a1283f99e0d89182689377d7411,3,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-3M_750_5_5_L_S2.csv
112,2dc4e07a6399368bbd75fb30f45ec7f99fdd6a1283f99e0d89182689377d7411,3,master_portable,Test 4-ATP/Elegidos/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-3M_750_5_5_L_S2.csv
113,2e65c3f92eb04e3c70a9dc4686e27699f0571f3041091d28f5a1c7a27886b661,2,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_10nM_rep3_acc1.csv
113,2e65c3f92eb04e3c70a9dc4686e27699f0571f3041091d28f5a1c7a27886b661,2,curated,Raman_spectra_data/Stability/03_07_24/4ATP_10nM_rep3_acc1.csv
114,2ed1b7e1536f507af929329c97ea4ea62c9eab21ef7edc7033b18421756f339a,2,master_portable,Test HS/25-09-24/HS_AABC/750_5_5_H/HS_AAB_P2_750_5_5_H_S1.csv
114,2ed1b7e1536f507af929329c97ea4ea62c9eab21ef7edc7033b18421756f339a,2,master_portable,Test HS/Elegidos/25-09-24/HS_AABC/750_5_5_H/HS_AAB_P2_750_5_5_H_S1.csv
