Wavelength,HS_V2S1_AAB_C4_S2_I2,HS_V2S1_AAB_C4_S5_I2,HS_V2S1_AAB_C4_S5_I3,HS_V2S2_AAB_C1_I1,HS_V2S2_AAB_C1_I2,HS_V2S2_AAB_C1_I3,HS_V2S2_AAB_C2_I1,HS_V2S2_AAB_C2_I2,HS_V2S2_AAB_C2_I3,HS_V2S3_AAB_C1_S4_I1,HS_V2S3_AAB_C1_S4_I2
1138.846864,375.6769423,342.0461794,489.8334186,757.2137821,646.8114151,795.1332758,1559.576204,1309.431247,1117.38995,1320.103141,1695.815111
1139.839072,406.2324443,324.6434019,442.0781522,755.5376152,630.4317314,772.2105197,1485.819788,1203.874112,1051.903889,1296.104713,1684.880511
1140.831107,421.5460454,304.4365163,392.6897114,745.68179,599.9053118,730.7652774,1384.363989,1073.483202,972.7441232,1249.24831,1652.439706
1141.822968,416.1031074,282.038848,344.2367968,712.6236353,548.9411726,652.11308,1257.781207,916.5370846,884.2267332,1182.381636,1601.19711
1142.814655,399.8241426,258.067351,299.5202926,657.2740218,484.308357,565.6995518,1118.847008,745.7350552,790.8555317,1101.58571,1535.282083
1143.806168,389.3213638,233.0499481,260.9501884,599.8046688,423.7101324,484.9288873,983.3872769,585.2730147,696.8635783,1013.961825,1459.617777
1144.797507,387.3612778,207.3824069,229.7888267,556.0585011,377.3247422,417.5255599,857.7084175,453.0926356,605.7740944,923.5588912,1379.068473
1145.788673,378.8792174,181.3717643,205.8838578,516.0912396,335.1779315,362.6861437,734.8142939,348.4255249,520.1093474,830.0198875,1297.808579
1146.779665,351.7130331,155.3481773,188.1276406,460.6489093,281.8982788,290.8910237,607.2628501,260.9934135,441.3389205,731.9718419,1219.126089
1147.770483,313.0232244,129.7718679,175.1675046,392.4711917,220.0969663,211.4848511,480.9474274,188.5105513,370.0475041,631.1677282,1145.458765
1148.761128,277.7441181,105.2684823,165.7564313,329.7957204,165.7540246,160.5485341,368.4933765,136.6534936,306.2250787,532.3741904,1078.387781
1149.751599,247.999196,82.58756308,158.7309728,276.751302,125.3616172,128.3405453,273.0782626,104.9715793,249.5925884,439.6996539,1018.654543
1150.741897,213.1433364,62.52790899,153.0520294,224.6177688,92.51356438,93.53135782,189.1588436,83.91774199,199.8998329,354.2621275,966.4310796
1151.732021,167.8092117,45.86156963,148.1169316,175.2670327,63.21265736,63.64507135,116.5790399,66.32449874,157.1167772,275.6818542,921.7847396
1152.721972,122.1006834,33.25487551,144.087906,140.0059858,42.56528052,46.53583655,63.64677423,53.54456607,121.4456978,205.0923771,884.9942023
1153.71175,90.33417453,25.1792114,141.8723241,120.0131682,36.43304713,51.22903238,35.1448356,48.75550574,93.16131586,146.1364,856.5087159
1154.701354,75.03402344,21.82324742,142.7000812,107.8747357,42.0989479,60.00832419,25.15837764,50.6652518,72.37517262,103.050682,836.6835919
1155.690785,68.68705781,23.03299614,147.5661839,101.5623753,50.21807235,76.1889783,24.91990462,56.53113591,58.83199202,77.78477877,825.5243741
1156.680042,67.02608092,28.29980194,156.8214491,101.9362348,56.89798918,96.97621846,32.27406797,66.75108452,51.79899538,68.53170447,822.4996082
1157.669126,72.13415337,36.79833917,170.0112999,107.2738944,69.0313174,111.9904491,49.22030323,82.47855468,50.07201636,70.48815466,826.3683721
1158.658037,84.21162364,47.46827174,185.935079,116.2808324,91.72908807,151.9877816,73.52338893,100.6513747,52.10221864,77.95298205,835.0669104
1159.646775,98.67545558,59.13655911,202.8915332,127.298968,117.5258123,186.0004105,98.90908966,115.7962655,56.2186297,86.36314492,845.8337291
1160.63534,111.7862778,70.66866904,219.063844,136.9300405,136.2129925,205.7553582,121.9345618,126.2542923,60.88475273,93.17430407,855.6778433
1161.623732,122.4757388,81.11388007,232.9307026,142.7698774,146.5969492,233.5411532,142.0379673,133.909478,64.91151241,97.18291546,862.0492921
1162.611951,128.9049675,89.80365602,243.5912439,145.3296896,151.9917709,243.5201418,157.1446327,138.4620573,67.5736157,97.42959211,863.4412287
1163.599996,128.1406487,96.38037698,250.9500885,146.0233156,152.1306984,246.1762377,164.0614096,136.5372029,68.61704048,93.53601558,859.6865494
1164.587869,119.4442464,100.7573056,255.6892337,142.3313594,145.0287265,246.2579414,162.1685368,126.4805212,68.16366797,87.31785467,851.7904299
1165.575569,107.2610783,103.0333511,258.9241224,132.5585763,134.1797861,232.7321626,157.2590331,112.5459333,66.5422814,83.10083782,841.324531
1166.563096,99.36748243,103.4063097,261.5959892,125.0902734,128.6709867,236.1375623,159.4970946,103.777942,64.09252522,84.89256159,829.6649557
1167.55045,98.81223633,102.1325206,263.9469588,128.8886157,133.410126,248.1189949,172.5800556,105.8948322,61.00930259,92.34459002,817.4662378
1168.537632,99.21754333,99.55435651,265.4942773,137.3287734,141.307377,252.27405,187.5249456,113.2162955,57.29933499,100.0934845,804.6410121
1169.52464,91.33568393,96.16549273,265.5394526,132.8022655,138.1976854,249.2972556,191.4297856,112.8382467,52.87464323,102.3070888,790.8104754
1170.511476,74.47529366,92.64619913,263.7551103,109.014703,119.3519898,221.3126599,182.5900095,99.81258381,47.71977523,98.15364813,775.8603156
1171.498139,59.13239244,89.81511545,260.3432292,82.30753481,98.3171939,183.1387889,174.2003092,84.13417119,42.02255421,92.13928868,760.1743434
1172.48463,53.95710784,88.50849933,255.7504407,68.90396192,88.76867594,164.152879,177.4741876,78.1894916,36.20994727,88.97318105,744.4655421
1173.470948,52.7168076,89.44691057,250.4236447,61.26870399,84.30800306,155.625515,185.5066562,82.40932473,30.91943526,89.16574466,729.5384948
1174.457093,43.63394579,93.14055892,244.9702487,48.58735649,72.54074218,121.9098827,185.6230117,89.66489544,26.94765194,90.41922829,716.2708615
1175.443066,28.02857792,99.83406991,240.4713236,38.73638793,56.7985219,92.12833405,179.4293054,97.45390987,25.15911894,92.50518335,705.673871
1176.428867,17.56347689,109.4669094,238.396796,37.16531405,46.90839904,88.25829699,176.7898465,108.4941686,26.33024409,99.50559823,698.7340822
1177.414495,17.96372246,121.6467389,239.9641213,37.79972584,44.30964944,72.26915508,182.3046082,125.4689734,30.97085467,116.9609217,696.0336763
1178.399951,26.27533981,135.658607,245.3420287,47.41825588,48.22448927,55.30675178,197.9902218,150.476329,39.19888161,146.6547583,697.3960742
1179.385234,37.82181129,150.5351309,253.3066753,75.99117641,60.19623567,72.49084135,224.6977274,183.5285913,50.70924807,183.679997,701.7672383
1180.370345,47.95633211,165.1937555,261.7300424,107.1613768,77.93766949,88.74355328,256.6618206,218.8741685,64.84269669,218.9344283,707.42418
1181.355283,52.08842531,178.6084749,268.664609,121.5079096,96.47731723,85.45525189,285.1629316,248.1111839,80.73260199,245.6910055,712.4451579
1182.34005,49.45847672,189.9499788,273.2221218,129.1263014,113.2104925,92.74784586,306.067707,268.4357409,97.466938,264.4860382,715.181857
1183.324644,46.54076352,198.6429423,275.6008173,147.1862165,127.4001061,87.66645727,320.8682659,285.2755538,114.193386,281.6199733,714.4533586
1184.309066,53.27921875,204.3433604,276.3691712,172.956208,140.4465833,96.9946348,334.6582344,305.8882211,130.1444398,302.586829,709.4011622
1185.293316,72.79316901,206.8804472,275.6729164,198.1562768,156.3252261,112.0164362,352.349076,330.6574062,144.6179195,326.4945492,699.2276245
1186.277394,96.27462554,206.2081792,272.9773508,222.9482583,175.7224485,120.2437053,373.2492492,351.6365129,156.9643185,346.5875415,683.141255
1187.2613,111.3485358,202.3826678,267.4727326,243.906806,191.8458602,154.071508,389.8843653,360.5304037,166.6038846,356.2151426,660.6059345
1188.245034,116.1399919,195.5538376,258.7536833,253.2014191,198.9841394,150.7423989,396.2576805,357.5007364,173.058014,354.3873176,631.6520136
1189.228596,121.7088436,185.9538123,247.1860299,255.6520683,201.4319295,151.6153359,396.0846579,350.0605839,175.9734126,345.6085575,596.9276034
1190.211986,137.2347738,173.8790763,233.6814735,262.1262491,205.492686,180.3658735,395.1936688,342.9129818,175.1269674,334.7540724,557.4298843
1191.195204,157.9122949,159.6807157,219.1399854,268.5879439,208.8593329,186.6512962,389.3306996,332.5151077,170.4266017,322.974085,514.1752086
1192.17825,172.5644764,143.7721425,204.0051889,263.4213233,205.6137869,195.2682088,370.6460796,313.3526253,161.9291928,308.5456496,468.0687348
1193.161125,177.5400106,126.6492658,188.1375488,247.3249742,195.1322982,191.1612893,342.8982457,285.6255762,149.8764161,290.1471943,419.9533256
1194.143827,178.0417174,108.9050092,170.9919799,230.8807084,181.0838252,187.1268233,318.6042751,254.3020954,134.7336075,268.1032377,370.6621902
1195.126358,178.9270036,91.23575211,152.0369287,218.0177033,164.4123335,194.1336876,300.2648569,223.1242596,117.2151007,243.1317288,321.0230266
1196.108718,177.7552883,74.44118686,131.2810669,201.5119599,141.7836574,194.9694103,275.2932815,192.4350072,98.29490137,215.3982675,271.9242521
1197.090905,168.4823447,59.40831584,109.6436927,177.6158523,114.5240397,189.863446,235.7867366,162.3015148,79.19820309,185.4521056,224.491153
1198.072921,151.0057213,47.05837928,88.88332702,155.398362,92.09796043,164.6760268,192.1103359,134.1781171,61.34524639,155.5779173,180.1903012
1199.054766,132.451167,38.24572961,71.03340523,141.9096608,79.04485014,154.2556908,156.6704243,108.6606959,46.2220009,129.5122837,140.6533145
1200.036439,119.192721,33.62981667,57.65964147,132.8803138,69.35087653,151.9894574,128.6408506,85.95655836,35.203333,110.4612415,107.2991381
1201.01794,112.5947073,33.56501506,49.3929981,127.581725,61.13984659,140.2277271,106.1549011,69.84620521,29.39069828,98.91585063,81.02324975
1201.99927,110.867663,38.04708244,45.97762636,131.0163876,61.52150093,152.1348539,94.99480165,65.66295488,29.50402743,92.00466474,62.11058883
1202.980429,110.6196017,46.72968293,46.76134936,137.1946118,71.08661982,166.9718059,94.90341342,72.06786203,35.83131765,85.72648839,50.37001423
1203.961416,108.1865876,58.9928101,51.31928046,134.6117553,80.1748884,175.7012068,95.54530554,80.21771473,48.22315472,79.20856834,45.37758226
1204.942232,103.439035,74.01821043,59.75180087,127.3718732,84.7895428,174.3365169,93.11483782,84.9385161,66.10725435,77.00092177,46.59788202
1205.922877,103.9275661,90.83275495,72.33166805,131.5245631,93.40576333,172.9255076,98.68397177,93.56293976,88.50110669,85.9609812,53.20321041
1206.90335,121.4348444,108.3283871,88.69122453,154.315997,115.3329868,195.2605716,125.3254246,118.4101645,114.0402368,108.4352413,63.71382078
1207.883652,157.7538753,125.3107696,107.2403583,188.4570257,149.210102,221.9605848,171.0563275,159.5855638,141.0821391,137.9305251,75.86045561
1208.863783,195.8302725,140.616342,125.4462147,219.5649754,183.1387178,250.2134352,217.3232378,199.8438063,167.9303194,162.2186625,87.00894169
1209.843743,214.3282834,153.2763643,140.922331,232.8062943,203.7276826,268.387594,244.9352535,220.7786667,193.1353651,172.2034732,95.04742386
1210.823532,211.9724932,162.6521461,152.5328177,224.5309142,208.1044461,253.1277576,251.5103929,222.1248662,215.7398397,168.7500412,99.15777708
1211.80315,208.1429544,168.4704446,160.6390944,211.3705494,206.9304042,223.2133663,252.0076016,219.8250042,235.3395538,160.8640583,99.88058169
1212.782596,216.9639213,170.7575684,166.3511658,212.3013091,211.1203796,228.4889898,259.8885001,225.2768622,251.9522144,157.1858277,98.43165318
1213.761872,231.3426867,169.7439979,170.4790916,223.1930675,219.3823032,235.9189697,271.2795685,233.4615296,265.8086302,159.5024096,95.84274704
1214.740977,236.360196,165.8129748,172.9696941,225.219086,223.4048218,217.413257,273.5490206,233.4867705,277.1953681,163.7630892,92.52879446
1215.719911,228.3767607,159.503127,173.0348802,212.1370135,219.536034,213.5539474,265.1651767,223.401501,286.3969327,165.4925997,88.39115295
1216.698674,215.9360805,151.5269615,169.6953812,194.8250767,211.1745066,203.0735052,257.1982036,210.4535088,293.7136087,163.2226833,83.17870318
1217.677266,206.2420681,142.7652164,162.4147104,182.001381,201.7517793,199.6816199,254.3022788,200.5242753,299.5165952,157.7190962,76.84406952
1218.655688,195.1933206,134.231626,151.6118015,167.5407012,188.3833581,203.5680838,244.8730471,191.252533,304.3102312,149.8350911,69.80437303
1219.633938,174.4843414,127.0090504,138.8598339,142.983016,167.5802691,178.4199885,218.6885093,176.7704974,308.7694486,140.1889744,63.05724432
1220.612018,146.2468666,122.1492006,126.5732427,114.3302539,144.7262651,151.3476543,184.6954869,156.8528201,313.7007817,130.2829015,58.02692607
1221.589928,122.4650828,120.532545,117.1877832,94.25150739,128.4124792,135.9566979,158.6589506,137.5676942,319.8983029,122.5953456,56.10045206
1222.567667,111.4255404,122.7179812,112.2277476,86.49628667,119.9718759,135.003845,143.5859184,124.7680002,327.9425044,119.1429521,58.10216596
1223.545235,111.8483717,128.8352094,111.8234439,88.28364578,116.776892,139.3551256,135.0773497,120.4390225,338.0411629,120.1586457,64.05526181
1224.522632,116.7136261,138.5548426,114.9424213,94.3373625,117.1229907,147.193742,132.3056616,122.5602728,349.9809137,124.170125,73.32060307
1225.499859,118.2696535,151.1356708,120.1165785,94.51245708,117.3005717,167.2476101,132.8495766,126.1632922,363.1901852,129.5045931,84.94605847
1226.476916,114.0695215,165.5278655,126.1906153,85.75082112,114.6679616,172.1124283,131.6504653,127.7656252,376.8649131,136.0659224,97.99519282
1227.453802,109.6176212,180.5066606,132.6680791,81.56209873,113.7426135,178.8368193,131.1907539,129.2908823,390.0926227,145.396387,111.6411415
1228.430518,111.7978487,194.8162434,139.5078145,91.85997331,119.8781366,192.2697244,139.2124975,134.9536507,401.9394574,158.4239517,124.9705051
1229.407064,121.7752425,207.3143826,146.5977292,108.6038535,131.0359067,198.9749489,155.7312204,145.6702642,411.5219116,173.129022,136.7359849
1230.383439,135.0214208,217.1114955,153.3442551,122.9738111,141.6666492,210.7229152,172.0284934,157.7965964,418.1061454,184.6776657,145.3812295
1231.359644,143.9247226,223.6864842,158.7080705,134.4822242,148.0169157,207.9051444,179.7078906,164.751228,421.2435887,188.1243661,149.4220647
1232.335678,141.5739717,226.9483831,161.6959,139.1352899,146.7661785,200.6783705,175.3659933,160.5305764,420.9051707,181.702739,147.9970658
1233.311543,127.9473817,227.2117931,161.9764715,131.277515,135.8977369,179.5137667,161.0004128,145.234542,417.5445147,168.1508594,141.2886262
1234.287237,110.7614353,225.0734345,160.158058,117.1249324,119.5474117,149.7216706,143.9205928,126.1251112,412.0230899,152.6327032,130.5604089
1235.262761,97.03755429,221.2190079,157.5200088,109.3645836,106.4415843,134.8644099,132.3696423,110.5929433,405.3937326,138.8160954,117.7726211
1236.238115,87.04008552,216.2304075,155.4181643,110.0497716,100.9713057,119.633776,128.226783,99.60579068,398.624834,126.9402072,104.9633164
1237.2133,78.76176442,210.4637873,154.7319631,110.9762553,99.80319339,104.9320622,126.4853937,90.10656072,392.3740379,115.6026772,93.66496461
1238.188314,73.00361893,204.0270435,155.5495233,107.6503305,98.50107194,89.71573436,122.1156724,81.37585165,386.8772082,104.5849783,84.53552232
1239.163158,71.53197644,196.8419659,157.1481093,102.7126117,97.46301863,83.27565408,115.4338623,76.17149208,381.9661981,95.26587845,77.28618172
1240.137832,74.11984354,188.7583575,158.3015364,99.35906965,99.46920212,77.61190219,110.6723904,76.62099196,377.1983916,88.56722685,70.92541555
1241.112336,77.08881665,179.6854403,157.8417453,97.95450711,102.5982226,71.32288015,108.3303897,80.09426087,372.0552317,83.12658315,64.26499674
1242.086671,73.29812997,169.7057791,155.2326567,94.8575585,98.60234577,63.69437773,100.8860814,79.07500595,366.1385645,75.96869342,56.52970784
1243.060836,58.90924223,159.1375352,150.849184,84.90480337,82.94300365,39.77344396,82.29378356,67.73057262,359.2838293,65.30873015,47.80393275
1244.034831,40.66870208,148.5193426,145.7607267,69.18191879,63.80093855,10.09467793,58.72020198,49.62083297,351.544255,52.54368737,39.05621884
1245.008656,29.97441089,138.5175361,141.0919751,55.50033756,53.71629618,-0.874061116,41.18556548,35.17902677,343.0779038,41.08587507,31.69556333
1245.982311,31.43471709,129.7900969,137.3647257,51.00743409,56.47634548,0.837452293,33.27789507,31.12156656,334.0325318,33.35983084,26.91670022
1246.955797,40.88867515,122.8604763,134.3072001,56.42379212,67.28541594,-8.629771525,32.97448175,35.17877959,324.5079739,29.24007423,25.22046595
1247.929113,49.74807369,118.0446894,131.2761513,61.61028826,77.98117446,3.033595502,36.14443557,39.75078726,314.6028517,27.1270898,26.34973722
1248.90226,51.5579978,115.4436465,127.9518058,53.95196302,82.23096756,15.20741009,36.28170616,39.4214581,304.4935239,26.13800419,29.59147827
1249.875237,49.80892689,114.977018,124.7465078,39.47916178,83.78349741,-1.313496676,32.8641718,36.66119798,294.4735817,27.07837832,34.14393134
1250.848045,54.82806322,116.4242265,122.5950545,37.1096511,92.73068675,1.112691101,33.97012666,38.20607114,284.9076317,30.90314534,39.26069238
1251.820683,69.20642367,119.4640027,122.3387255,47.14940491,109.0068557,18.73168734,41.18585001,45.06671469,276.1250893,36.40164322,44.21950811
1252.793152,84.52691974,123.7267142,124.2492727,52.72930735,122.0892361,34.39671721,45.36949588,51.43675995,268.3304088,40.57947659,48.39252152
1253.765451,95.17061395,128.8552098,127.9861638,51.09472643,128.2048281,43.59276679,43.07205507,53.35976958,261.5743362,41.92664353,51.47075899
1254.737582,105.4637873,134.5415294,132.8463536,53.55747369,133.2577229,46.81484967,40.65897276,52.45628993,255.7700803,42.53263777,53.60037891
1255.709542,120.3046219,140.5177501,138.071684,61.30740564,140.2656143,64.42426005,41.29147157,52.18430729,250.7207612,46.17409192,55.27184155
1256.681334,137.988365,146.5143552,143.0944804,69.01097758,148.6142527,74.45607132,43.9704671,55.20728045,246.1396545,54.4671097,57.06423392
1257.652956,154.0789852,152.2143602,147.6419676,79.83743665,160.2850865,79.97430499,50.70604422,62.17670939,241.6624412,65.2745529,59.40567197
