Wavelength,HS_V4S3_AAB_C2_02_I1,HS_V4S3_AAB_C2_02_I2,HS_V4S3_AAB_C2_02_I3,HS_V4S3_AAB_C2_02_I1,HS_V4S3_AAB_C2_02_I2
2189.76745,22.40416063,58.39430885,23.61887157,52.71455301,62.17044778
2190.580724,21.28602559,63.92798532,20.32650909,51.6253119,62.20152949
2191.393864,17.7827259,60.99588956,31.56993865,49.97754029,61.97399524
2192.206869,17.83882967,55.0466377,41.14186924,55.39213403,65.29711957
2193.019739,19.77745003,53.95811717,37.75024288,70.98331036,70.67995
2193.832475,21.46990057,43.40808635,40.57898707,87.77347174,72.74350428
2194.645077,25.07332178,36.8127297,47.28054638,92.60973727,69.85543823
2195.457544,24.29038543,36.98236191,57.40442392,86.88934113,67.17228086
2196.269877,22.72284334,42.29385344,71.34238141,86.10617561,69.16126304
2197.082075,27.80488097,49.84431619,80.04758294,91.41111279,72.53627342
2197.894139,30.31041298,53.7932959,78.68176408,89.70308165,71.41295326
2198.706069,31.3758127,46.47505751,75.20409099,87.78528444,66.93732928
2199.517865,33.77365867,38.02149479,73.82636322,96.89421918,65.50983803
2200.329526,28.8712349,37.90432184,73.16083936,101.3570848,69.11311675
2201.141053,20.8851964,37.53118054,67.39994804,92.3468284,73.13866694
2201.952446,16.3511952,38.69775501,59.15651921,83.32448322,71.79053746
2202.763705,14.50732022,40.65194652,59.67446639,72.69117988,62.66211594
2203.57483,15.13558032,41.94494073,59.59375796,54.51791956,49.39325831
2204.385821,18.4823721,36.21187003,53.58555779,48.08498816,40.05999796
2205.196677,24.01382239,29.86643946,52.27827389,61.86647836,39.29789291
2206.0074,25.16742849,26.58212204,48.2197737,69.20932839,43.42691582
2206.817988,21.41265839,32.58808747,34.51145614,57.19895183,45.7350084
2207.628443,21.72104485,39.89496137,28.14127043,46.1549072,43.19896217
2208.438764,25.07624246,34.69755982,25.56898635,43.87711066,36.46733605
2209.24895,25.47284333,34.78494211,21.74087272,38.10852743,27.86031974
2210.059003,24.28886697,33.31359256,18.32145637,30.58248436,21.92133278
2210.868922,25.07021581,25.36187929,14.64762238,36.8030433,24.56811608
2211.678707,28.59465217,20.3799585,14.67618629,61.77777891,38.27157828
2212.488359,33.35945085,20.68650054,12.70201603,92.00422761,58.91112986
2213.297876,36.7560811,23.54383015,11.98615735,110.2548498,79.66031393
2214.10726,33.81133871,30.28623615,16.56171705,114.3681556,96.39119914
2214.91651,26.32730591,39.97412623,23.85855163,116.0100285,107.7835753
2215.725627,24.0939542,38.11451137,29.0443066,121.9652787,114.0962369
2216.534609,22.33392469,31.6686319,26.48960595,125.912905,118.5635291
2217.343459,15.33575327,33.24170985,21.85181987,127.472057,126.6862192
2218.152174,12.35667652,35.15395995,21.47622252,136.6685901,140.9934595
2218.960756,9.485938157,36.07751707,24.45838306,146.5531578,157.5528012
2219.769204,0.055520491,44.29836933,32.31164018,141.0594912,169.5534261
2220.577519,-7.084002107,51.74619365,36.32625842,127.1319132,173.6496877
2221.3857,-6.616503229,53.30402901,34.25142886,120.0929497,171.9603199
2222.193748,-0.219015698,57.72082308,35.08859239,119.5562905,169.1860132
2223.001663,4.999505946,53.47654642,37.70270606,120.37604,168.1997628
2223.809444,4.368178365,49.24267987,35.55265715,120.9548811,166.737814
2224.617091,3.760762687,53.37595603,34.33796504,113.4798903,159.0145882
2225.424606,4.153079115,48.03653327,36.47347783,90.17414531,142.5852956
2226.231986,3.22234447,51.91571828,41.27913751,63.90662492,121.8447241
2227.039234,4.08074836,47.11410887,49.49170402,53.26286769,102.5709677
2227.846348,7.84284977,32.09882231,41.62933976,52.88025825,86.6417952
2228.653329,12.49532588,31.63386762,41.77849349,50.49459615,74.86679052
2229.460177,12.8025342,21.59436048,45.02863297,49.78519584,70.37501171
2230.266892,9.595426126,21.23049427,40.13599619,56.35153108,75.00946508
2231.073473,11.30321522,27.62079353,56.29691274,66.08891396,84.46705899
2231.879922,15.21135868,29.81768741,57.68215067,70.0869291,89.86853852
2232.686237,15.15024903,39.95435595,51.32943809,61.0455361,84.26459811
2233.492419,12.34436794,38.01316268,58.57905188,42.65666089,67.9272362
2234.298468,12.40498712,33.34761785,60.23795191,30.09846106,48.6557115
2235.104384,17.7464596,30.45114652,61.08484401,29.70037768,37.01496536
2235.910167,19.07501401,27.81281875,61.92671816,33.12404305,39.68955475
2236.715818,17.45002868,37.94450248,64.49540967,39.94127442,54.97313283
2237.521335,19.72505813,46.67337164,69.60782726,53.42558726,73.15044817
2238.326719,18.40542661,47.72639134,78.00287356,59.30898235,83.36145748
2239.13197,13.24700151,52.75724898,83.83216954,47.50309452,82.7065959
2239.937089,9.985621957,54.80759604,78.97387456,34.53285299,77.88525018
2240.742074,8.659468431,50.08503888,71.8070297,34.8866302,76.98267785
2241.546927,7.081191704,50.80168257,69.47691511,38.20959722,80.9421876
2242.351647,3.842152756,50.35506684,68.45726747,35.95740987,83.92703579
2243.156234,6.684101911,48.78659012,64.25044098,35.02518572,80.07747766
2243.960689,14.28950964,46.09150746,64.71070716,32.27071019,68.57332315
2244.765011,13.83830376,39.2020008,63.31421578,19.60387281,53.78864544
2245.5692,9.034356695,35.04424621,53.73280401,9.208859513,41.60564394
2246.373257,6.153237394,21.81685531,39.33674326,12.16013186,35.3952601
2247.177181,4.951575844,13.7463193,25.17193818,18.53240889,35.78881054
2247.980972,6.980279696,17.0271437,29.4528275,22.25740608,42.41208518
2248.784631,5.846615464,20.51965684,27.2300714,29.62465096,53.41836004
2249.588157,7.286704844,30.80275619,18.70914658,41.24519927,65.70054117
2250.391551,17.4730201,32.09591147,24.67439307,54.79706254,78.17452719
2251.194812,21.50656197,34.9080069,18.29419728,72.92490527,92.0640172
2251.997941,22.49868513,35.94662985,15.73733514,80.21606624,96.79730825
2252.800937,23.19512144,37.09321398,13.58495575,88.03924705,101.9038184
2253.603801,23.5958709,38.34775929,11.8370591,96.3944477,107.3835476
2254.406533,23.70093351,39.7102658,10.4936452,105.2816682,113.2364959
2255.209132,23.51030928,41.18073349,9.554714042,114.7009086,119.4626634
2256.011599,23.02399819,42.75916236,9.02026563,124.6521688,126.0620499
2256.813934,22.24200025,44.44555243,8.890299963,135.1354488,133.0346555
2257.616136,21.16431547,46.23990368,9.164817042,146.1507487,140.3804801
2258.418206,19.79094383,48.14221612,9.843816867,157.6980685,148.0995239
2259.220144,18.12188535,50.15248975,10.92729944,169.7774081,156.1917868
2260.02195,16.15714002,52.27072456,12.41526475,182.3887675,164.6572687
2260.823624,13.89670784,54.49692056,14.30771281,195.5321468,173.4959698
